Epithelial sample ID,Study ID,Haematological sample ID,Study ID,Neurological sample ID,Study ID,Sarcoma Sample ID,Study ID,Matched Normal sample ID,Study ID
TCGA-49-4501-01A,LUAD,,,,,,,,
TCGA-NJ-A55A-01A,LUAD,,,,,,,,
TCGA-55-8208-01A,LUAD,,,,,,,,
TCGA-91-8499-01A,LUAD,,,,,,,,
TCGA-44-5645-01A,LUAD,,,,,,,,
TCGA-78-7540-01A,LUAD,,,,,,,,
TCGA-78-7147-01A,LUAD,,,,,,,,
TCGA-93-A4JN-01A,LUAD,,,,,,,,
TCGA-97-7938-01A,LUAD,,,,,,,,
TCGA-55-8506-01A,LUAD,,,,,,,,
TCGA-86-8585-01A,LUAD,,,,,,,,
TCGA-55-6981-01A,LUAD,,,,,,,,
TCGA-55-A492-01A,LUAD,,,,,,,,
TCGA-53-7626-01A,LUAD,,,,,,,,
TCGA-73-4658-01A,LUAD,,,,,,,,
TCGA-62-A46U-01A,LUAD,,,,,,,,
TCGA-64-1679-01A,LUAD,,,,,,,,
TCGA-75-7027-01A,LUAD,,,,,,,,
TCGA-50-6595-01A,LUAD,,,,,,,,
TCGA-49-4514-01A,LUAD,,,,,,,,
TCGA-91-6847-01A,LUAD,,,,,,,,
TCGA-64-5779-01A,LUAD,,,,,,,,
TCGA-55-7994-01A,LUAD,,,,,,,,
TCGA-78-7166-01A,LUAD,,,,,,,,
TCGA-91-7771-01A,LUAD,,,,,,,,
TCGA-05-4244-01A,LUAD,,,,,,,,
TCGA-91-6836-01A,LUAD,,,,,,,,
TCGA-93-A4JP-01A,LUAD,,,,,,,,
TCGA-55-8090-01A,LUAD,,,,,,,,
TCGA-05-4422-01A,LUAD,,,,,,,,
TCGA-99-8032-01A,LUAD,,,,,,,,
TCGA-55-7725-01A,LUAD,,,,,,,,
TCGA-49-6743-01A,LUAD,,,,,,,,
TCGA-97-A4M0-01A,LUAD,,,,,,,,
TCGA-78-8660-01A,LUAD,,,,,,,,
TCGA-50-5049-01A,LUAD,,,,,,,,
TCGA-NJ-A4YI-01A,LUAD,,,,,,,,
TCGA-69-8255-01A,LUAD,,,,,,,,
TCGA-64-5778-01A,LUAD,,,,,,,,
TCGA-55-8505-01A,LUAD,,,,,,,,
TCGA-44-2661-01A,LUAD,,,,,,,,
TCGA-75-7030-01A,LUAD,,,,,,,,
TCGA-MN-A4N5-01A,LUAD,,,,,,,,
TCGA-86-A4D0-01A,LUAD,,,,,,,,
TCGA-91-6829-01A,LUAD,,,,,,,,
TCGA-44-3918-01A,LUAD,,,,,,,,
TCGA-44-4112-01A,LUAD,,,,,,,,
TCGA-38-4626-01A,LUAD,,,,,,,,
TCGA-55-A48X-01A,LUAD,,,,,,,,
TCGA-55-8096-01A,LUAD,,,,,,,,
TCGA-55-1594-01A,LUAD,,,,,,,,
TCGA-38-4629-01A,LUAD,,,,,,,,
TCGA-97-7941-01A,LUAD,,,,,,,,
TCGA-86-7953-01A,LUAD,,,,,,,,
TCGA-05-4390-01A,LUAD,,,,,,,,
TCGA-97-7552-01A,LUAD,,,,,,,,
TCGA-55-7573-01A,LUAD,,,,,,,,
TCGA-55-8085-01A,LUAD,,,,,,,,
TCGA-62-8397-01A,LUAD,,,,,,,,
TCGA-97-7554-01A,LUAD,,,,,,,,
TCGA-55-7726-01A,LUAD,,,,,,,,
TCGA-95-A4VP-01A,LUAD,,,,,,,,
TCGA-97-A4M6-01A,LUAD,,,,,,,,
TCGA-69-7973-01A,LUAD,,,,,,,,
TCGA-05-4415-01A,LUAD,,,,,,,,
TCGA-05-4410-01A,LUAD,,,,,,,,
TCGA-MP-A4T8-01A,LUAD,,,,,,,,
TCGA-50-8459-01A,LUAD,,,,,,,,
TCGA-64-1680-01A,LUAD,,,,,,,,
TCGA-05-4384-01A,LUAD,,,,,,,,
TCGA-86-8279-01A,LUAD,,,,,,,,
TCGA-55-A57B-01A,LUAD,,,,,,,,
TCGA-55-8205-01A,LUAD,,,,,,,,
TCGA-78-7155-01A,LUAD,,,,,,,,
TCGA-44-6776-01A,LUAD,,,,,,,,
TCGA-44-8120-01A,LUAD,,,,,,,,
TCGA-69-8453-01A,LUAD,,,,,,,,
TCGA-97-A4M5-01A,LUAD,,,,,,,,
TCGA-MP-A4T6-01A,LUAD,,,,,,,,
TCGA-91-A4BC-01A,LUAD,,,,,,,,
TCGA-55-8207-01A,LUAD,,,,,,,,
TCGA-05-4402-01A,LUAD,,,,,,,,
TCGA-50-6590-01A,LUAD,,,,,,,,
TCGA-64-1681-01A,LUAD,,,,,,,,
TCGA-NJ-A55O-01A,LUAD,,,,,,,,
TCGA-86-8669-01A,LUAD,,,,,,,,
TCGA-49-AARR-01A,LUAD,,,,,,,,
TCGA-05-4424-01A,LUAD,,,,,,,,
TCGA-75-6206-01A,LUAD,,,,,,,,
TCGA-69-7764-01A,LUAD,,,,,,,,
TCGA-97-8172-01A,LUAD,,,,,,,,
TCGA-95-7944-01A,LUAD,,,,,,,,
TCGA-64-5774-01A,LUAD,,,,,,,,
TCGA-55-A4DF-01A,LUAD,,,,,,,,
TCGA-78-7633-01A,LUAD,,,,,,,,
TCGA-78-7167-01A,LUAD,,,,,,,,
TCGA-99-7458-01A,LUAD,,,,,,,,
TCGA-44-2659-01A,LUAD,,,,,,,,
TCGA-93-7348-01A,LUAD,,,,,,,,
TCGA-49-AARQ-01A,LUAD,,,,,,,,
TCGA-91-6830-01A,LUAD,,,,,,,,
TCGA-69-7980-01A,LUAD,,,,,,,,
TCGA-44-A47B-01A,LUAD,,,,,,,,
TCGA-64-1676-01A,LUAD,,,,,,,,
TCGA-44-6775-01C,LUAD,,,,,,,,
TCGA-55-8091-01A,LUAD,,,,,,,,
TCGA-78-7539-01A,LUAD,,,,,,,,
TCGA-05-4420-01A,LUAD,,,,,,,,
TCGA-38-4627-01A,LUAD,,,,,,,,
TCGA-05-4250-01A,LUAD,,,,,,,,
TCGA-73-4676-01A,LUAD,,,,,,,,
TCGA-MP-A4T9-01A,LUAD,,,,,,,,
TCGA-55-6968-01A,LUAD,,,,,,,,
TCGA-97-8171-01A,LUAD,,,,,,,,
TCGA-49-AAR4-01A,LUAD,,,,,,,,
TCGA-60-2710-01A,LUSC,,,,,,,,
TCGA-33-A5GW-01A,LUSC,,,,,,,,
TCGA-34-2609-01A,LUSC,,,,,,,,
TCGA-43-3394-01A,LUSC,,,,,,,,
TCGA-56-A62T-01A,LUSC,,,,,,,,
TCGA-58-A46M-01A,LUSC,,,,,,,,
TCGA-43-A56V-01A,LUSC,,,,,,,,
TCGA-56-7579-01A,LUSC,,,,,,,,
TCGA-77-7138-01A,LUSC,,,,,,,,
TCGA-21-5782-01A,LUSC,,,,,,,,
TCGA-92-7341-01A,LUSC,,,,,,,,
TCGA-18-4721-01A,LUSC,,,,,,,,
TCGA-21-A5DI-01A,LUSC,,,,,,,,
TCGA-92-7340-01A,LUSC,,,,,,,,
TCGA-39-5027-01A,LUSC,,,,,,,,
TCGA-22-5491-01A,LUSC,,,,,,,,
TCGA-66-2753-01A,LUSC,,,,,,,,
TCGA-22-5481-01A,LUSC,,,,,,,,
TCGA-37-4135-01A,LUSC,,,,,,,,
TCGA-46-3765-01A,LUSC,,,,,,,,
TCGA-34-5239-01A,LUSC,,,,,,,,
TCGA-85-8354-01A,LUSC,,,,,,,,
TCGA-33-4589-01A,LUSC,,,,,,,,
TCGA-34-5928-01A,LUSC,,,,,,,,
TCGA-NC-A5HM-01A,LUSC,,,,,,,,
TCGA-37-A5EL-01A,LUSC,,,,,,,,
TCGA-L3-A524-01A,LUSC,,,,,,,,
TCGA-60-2703-01A,LUSC,,,,,,,,
TCGA-NC-A5HJ-01A,LUSC,,,,,,,,
TCGA-52-7810-01A,LUSC,,,,,,,,
TCGA-34-7107-01A,LUSC,,,,,,,,
TCGA-56-1622-01A,LUSC,,,,,,,,
TCGA-63-A5MB-01A,LUSC,,,,,,,,
TCGA-NC-A5HO-01A,LUSC,,,,,,,,
TCGA-56-7822-01A,LUSC,,,,,,,,
TCGA-NK-A5CT-01A,LUSC,,,,,,,,
TCGA-34-5231-01A,LUSC,,,,,,,,
TCGA-56-8309-01A,LUSC,,,,,,,,
TCGA-85-A4CN-01A,LUSC,,,,,,,,
TCGA-22-5479-01A,LUSC,,,,,,,,
TCGA-O2-A52W-01A,LUSC,,,,,,,,
TCGA-39-5031-01A,LUSC,,,,,,,,
TCGA-56-8624-01A,LUSC,,,,,,,,
TCGA-43-5670-01A,LUSC,,,,,,,,
TCGA-66-2795-01A,LUSC,,,,,,,,
TCGA-85-7844-01A,LUSC,,,,,,,,
TCGA-22-4596-01A,LUSC,,,,,,,,
TCGA-85-8071-01A,LUSC,,,,,,,,
TCGA-94-A5I6-01A,LUSC,,,,,,,,
TCGA-39-5039-01A,LUSC,,,,,,,,
TCGA-60-2725-01A,LUSC,,,,,,,,
TCGA-43-A475-01A,LUSC,,,,,,,,
TCGA-21-5786-01A,LUSC,,,,,,,,
TCGA-NC-A5HK-01A,LUSC,,,,,,,,
TCGA-90-6837-01A,LUSC,,,,,,,,
TCGA-18-3421-01A,LUSC,,,,,,,,
TCGA-33-4533-01A,LUSC,,,,,,,,
TCGA-33-6738-01A,LUSC,,,,,,,,
TCGA-O2-A5IB-01A,LUSC,,,,,,,,
TCGA-56-8083-01A,LUSC,,,,,,,,
TCGA-21-1078-01A,LUSC,,,,,,,,
TCGA-46-3769-01A,LUSC,,,,,,,,
TCGA-85-A511-01A,LUSC,,,,,,,,
TCGA-85-A4QQ-01A,LUSC,,,,,,,,
TCGA-LA-A7SW-01A,LUSC,,,,,,,,
TCGA-66-2770-01A,LUSC,,,,,,,,
TCGA-85-7699-01A,LUSC,,,,,,,,
TCGA-NC-A5HT-01A,LUSC,,,,,,,,
TCGA-77-8128-01A,LUSC,,,,,,,,
TCGA-60-2712-01A,LUSC,,,,,,,,
TCGA-68-7756-01A,LUSC,,,,,,,,
TCGA-98-8020-01A,LUSC,,,,,,,,
TCGA-18-5595-01A,LUSC,,,,,,,,
TCGA-85-8582-01A,LUSC,,,,,,,,
TCGA-63-A5MT-01A,LUSC,,,,,,,,
TCGA-33-AASB-01A,LUSC,,,,,,,,
TCGA-77-7463-01A,LUSC,,,,,,,,
TCGA-46-3768-01A,LUSC,,,,,,,,
TCGA-85-7950-01A,LUSC,,,,,,,,
TCGA-37-4130-01A,LUSC,,,,,,,,
TCGA-22-1011-01A,LUSC,,,,,,,,
TCGA-34-2605-01A,LUSC,,,,,,,,
TCGA-NC-A5HF-01A,LUSC,,,,,,,,
TCGA-NC-A5HE-01A,LUSC,,,,,,,,
TCGA-NC-A5HD-01A,LUSC,,,,,,,,
TCGA-33-6737-01A,LUSC,,,,,,,,
TCGA-58-8386-01A,LUSC,,,,,,,,
TCGA-60-2709-01A,LUSC,,,,,,,,
TCGA-77-8143-01A,LUSC,,,,,,,,
TCGA-NC-A5HP-01A,LUSC,,,,,,,,
TCGA-56-8082-01A,LUSC,,,,,,,,
TCGA-NK-A5D1-01A,LUSC,,,,,,,,
TCGA-63-6202-01A,LUSC,,,,,,,,
TCGA-51-4080-01A,LUSC,,,,,,,,
TCGA-21-1076-01A,LUSC,,,,,,,,
TCGA-L3-A4E7-01A,LUSC,,,,,,,,
TCGA-22-1012-01A,LUSC,,,,,,,,
TCGA-79-5596-01A,LUSC,,,,,,,,
TCGA-77-7337-01A,LUSC,,,,,,,,
TCGA-34-5929-01A,LUSC,,,,,,,,
TCGA-39-5034-01A,LUSC,,,,,,,,
TCGA-77-8153-01A,LUSC,,,,,,,,
TCGA-39-5040-01A,LUSC,,,,,,,,
TCGA-43-6773-01A,LUSC,,,,,,,,
TCGA-33-AASI-01A,LUSC,,,,,,,,
TCGA-56-8623-01A,LUSC,,,,,,,,
TCGA-43-6143-01A,LUSC,,,,,,,,
TCGA-56-5898-01A,LUSC,,,,,,,,
TCGA-66-2734-01A,LUSC,,,,,,,,
TCGA-66-2777-01A,LUSC,,,,,,,,
TCGA-18-3417-01A,LUSC,,,,,,,,
TCGA-NC-A5HI-01A,LUSC,,,,,,,,
TCGA-37-4141-01A,LUSC,,,,,,,,
TCGA-37-A5EM-01A,LUSC,,,,,,,,
TCGA-60-2719-01A,LUSC,,,,,,,,
TCGA-60-2704-01A,LUSC,,,,,,,,
TCGA-33-4538-01A,LUSC,,,,,,,,
TCGA-85-6560-01A,LUSC,,,,,,,,
TCGA-56-8305-01A,LUSC,,,,,,,,
TCGA-63-A5MG-01A,LUSC,,,,,,,,
TCGA-21-1080-01A,LUSC,,,,,,,,
TCGA-66-2737-01A,LUSC,,,,,,,,
TCGA-43-2578-01A,LUSC,,,,,,,,
TCGA-22-5477-01A,LUSC,,,,,,,,
TCGA-56-A4BW-01A,LUSC,,,,,,,,
TCGA-33-A4WN-01A,LUSC,,,,,,,,
TCGA-60-2706-01A,LUSC,,,,,,,,
TCGA-77-8133-01A,LUSC,,,,,,,,
TCGA-NC-A5HL-01A,LUSC,,,,,,,,
TCGA-85-7697-01A,LUSC,,,,,,,,
TCGA-56-7221-01A,LUSC,,,,,,,,
TCGA-56-8307-01A,LUSC,,,,,,,,
TCGA-85-8072-01A,LUSC,,,,,,,,
TCGA-94-8491-01A,LUSC,,,,,,,,
TCGA-85-8353-01A,LUSC,,,,,,,,
TCGA-34-5927-01A,LUSC,,,,,,,,
TCGA-94-A4VJ-01A,LUSC,,,,,,,,
TCGA-43-2576-01A,LUSC,,,,,,,,
TCGA-NC-A5HH-01A,LUSC,,,,,,,,
TCGA-66-2763-01A,LUSC,,,,,,,,
TCGA-85-A513-01A,LUSC,,,,,,,,
TCGA-34-5240-01A,LUSC,,,,,,,,
TCGA-56-6545-01A,LUSC,,,,,,,,
TCGA-33-4586-01A,LUSC,,,,,,,,
TCGA-63-A5MW-01A,LUSC,,,,,,,,
TCGA-94-7557-01A,LUSC,,,,,,,,
TCGA-66-2780-01A,LUSC,,,,,,,,
TCGA-96-8169-01A,LUSC,,,,,,,,
TCGA-90-7766-01A,LUSC,,,,,,,,
TCGA-22-5471-01A,LUSC,,,,,,,,
TCGA-XC-AA0X-01A,LUSC,,,,,,,,
TCGA-77-8156-01A,LUSC,,,,,,,,
TCGA-22-4594-01A,LUSC,,,,,,,,
TCGA-66-2744-01A,LUSC,,,,,,,,
TCGA-43-8118-01A,LUSC,,,,,,,,
TCGA-39-5021-01A,LUSC,,,,,,,,
TCGA-33-4566-01A,LUSC,,,,,,,,
TCGA-63-A5MI-01A,LUSC,,,,,,,,
TCGA-77-6845-01A,LUSC,,,,,,,,
TCGA-77-6842-01A,LUSC,,,,,,,,
TCGA-56-7582-01A,LUSC,,,,,,,,
TCGA-85-7698-01A,LUSC,,,,,,,,
TCGA-77-7141-01A,LUSC,,,,,,,,
TCGA-56-8304-01A,LUSC,,,,,,,,
TCGA-56-A49D-01A,LUSC,,,,,,,,
TCGA-60-2696-01A,LUSC,,,,,,,,
TCGA-66-2788-01A,LUSC,,,,,,,,
TCGA-85-8049-01A,LUSC,,,,,,,,
TCGA-58-8388-01A,LUSC,,,,,,,,
TCGA-43-8115-01A,LUSC,,,,,,,,
TCGA-18-3419-01A,LUSC,,,,,,,,
TCGA-66-2782-01A,LUSC,,,,,,,,
TCGA-77-A5G6-01A,LUSC,,,,,,,,
TCGA-56-8629-01A,LUSC,,,,,,,,
TCGA-85-8481-01A,LUSC,,,,,,,,
TCGA-90-A59Q-01A,LUSC,,,,,,,,
TCGA-34-8456-01A,LUSC,,,,,,,,
TCGA-77-A5FZ-01A,LUSC,,,,,,,,
TCGA-43-2581-01A,LUSC,,,,,,,,
TCGA-58-A46L-01A,LUSC,,,,,,,,
TCGA-34-5234-01A,LUSC,,,,,,,,
TCGA-22-4591-01A,LUSC,,,,,,,,
TCGA-63-A5MU-01A,LUSC,,,,,,,,
TCGA-68-A59J-01A,LUSC,,,,,,,,
TCGA-22-4595-01A,LUSC,,,,,,,,
TCGA-85-8352-01A,LUSC,,,,,,,,
TCGA-60-2714-01A,LUSC,,,,,,,,
TCGA-85-A4JC-01A,LUSC,,,,,,,,
TCGA-18-3414-01A,LUSC,,,,,,,,
TCGA-85-8479-01A,LUSC,,,,,,,,
TCGA-39-5019-01A,LUSC,,,,,,,,
TCGA-77-7338-01A,LUSC,,,,,,,,
TCGA-43-7656-01A,LUSC,,,,,,,,
TCGA-92-8064-01A,LUSC,,,,,,,,
TCGA-46-6026-01A,LUSC,,,,,,,,
TCGA-94-A5I4-01A,LUSC,,,,,,,,
TCGA-22-5482-01A,LUSC,,,,,,,,
TCGA-85-8070-01A,LUSC,,,,,,,,
TCGA-70-6722-01A,LUSC,,,,,,,,
TCGA-98-A53B-01A,LUSC,,,,,,,,
TCGA-63-A5MM-01A,LUSC,,,,,,,,
TCGA-63-A5MN-01A,LUSC,,,,,,,,
TCGA-39-5028-01A,LUSC,,,,,,,,
TCGA-22-4607-01A,LUSC,,,,,,,,
TCGA-85-8351-01A,LUSC,,,,,,,,
TCGA-66-2789-01A,LUSC,,,,,,,,
TCGA-56-5897-01A,LUSC,,,,,,,,
TCGA-56-7580-01A,LUSC,,,,,,,,
TCGA-56-7823-01B,LUSC,,,,,,,,
TCGA-33-AASL-01A,LUSC,,,,,,,,
TCGA-77-8009-01A,LUSC,,,,,,,,
TCGA-66-2766-01A,LUSC,,,,,,,,
TCGA-43-6647-01A,LUSC,,,,,,,,
TCGA-60-2713-01A,LUSC,,,,,,,,
TCGA-68-8251-01A,LUSC,,,,,,,,
TCGA-90-7769-01A,LUSC,,,,,,,,
TCGA-66-2787-01A,LUSC,,,,,,,,
TCGA-85-8276-01A,LUSC,,,,,,,,
TCGA-77-A5GF-01A,LUSC,,,,,,,,
TCGA-70-6723-01A,LUSC,,,,,,,,
TCGA-63-5128-01A,LUSC,,,,,,,,
TCGA-22-5483-01A,LUSC,,,,,,,,
TCGA-52-7809-01A,LUSC,,,,,,,,
TCGA-22-5474-01A,LUSC,,,,,,,,
TCGA-21-1079-01A,LUSC,,,,,,,,
TCGA-66-2785-01A,LUSC,,,,,,,,
TCGA-63-A5M9-01A,LUSC,,,,,,,,
TCGA-56-A4ZK-01A,LUSC,,,,,,,,
TCGA-60-2716-01A,LUSC,,,,,,,,
TCGA-34-2596-01A,LUSC,,,,,,,,
TCGA-85-8350-01A,LUSC,,,,,,,,
TCGA-77-7142-01A,LUSC,,,,,,,,
TCGA-NC-A5HN-01A,LUSC,,,,,,,,
TCGA-22-5472-01A,LUSC,,,,,,,,
TCGA-85-8287-01A,LUSC,,,,,,,,
TCGA-33-4547-01A,LUSC,,,,,,,,
TCGA-77-8131-01A,LUSC,,,,,,,,
TCGA-18-3406-01A,LUSC,,,,,,,,
TCGA-77-8007-01A,LUSC,,,,,,,,
TCGA-39-5024-01A,LUSC,,,,,,,,
TCGA-43-5668-01A,LUSC,,,,,,,,
TCGA-85-A512-01A,LUSC,,,,,,,,
TCGA-60-2711-01A,LUSC,,,,,,,,
TCGA-43-6770-01A,LUSC,,,,,,,,
TCGA-90-7964-01A,LUSC,,,,,,,,
TCGA-90-A4EE-01A,LUSC,,,,,,,,
TCGA-85-A4CL-01A,LUSC,,,,,,,,
TCGA-56-6546-01A,LUSC,,,,,,,,
TCGA-85-8664-01A,LUSC,,,,,,,,
TCGA-18-3415-01A,LUSC,,,,,,,,
TCGA-98-A53I-01A,LUSC,,,,,,,,
TCGA-58-8387-01A,LUSC,,,,,,,,
TCGA-21-5784-01A,LUSC,,,,,,,,
TCGA-58-8393-01A,LUSC,,,,,,,,
TCGA-77-8145-01A,LUSC,,,,,,,,
TCGA-85-8584-01A,LUSC,,,,,,,,
TCGA-63-5131-01A,LUSC,,,,,,,,
TCGA-85-8048-01A,LUSC,,,,,,,,
TCGA-98-8022-01A,LUSC,,,,,,,,
TCGA-18-3412-01A,LUSC,,,,,,,,
TCGA-34-2608-01A,LUSC,,,,,,,,
TCGA-66-2765-01A,LUSC,,,,,,,,
TCGA-34-5236-01A,LUSC,,,,,,,,
TCGA-56-A4BY-01A,LUSC,,,,,,,,
TCGA-66-2791-01A,LUSC,,,,,,,,
TCGA-85-A4JB-01A,LUSC,,,,,,,,
TCGA-58-A46J-01A,LUSC,,,,,,,,
TCGA-33-4582-01A,LUSC,,,,,,,,
TCGA-51-6867-01A,LUSC,,,,,,,,
TCGA-77-6844-01A,LUSC,,,,,,,,
TCGA-66-2786-01A,LUSC,,,,,,,,
TCGA-6A-AB49-01A,LUSC,,,,,,,,
TCGA-96-7545-01A,LUSC,,,,,,,,
TCGA-33-AAS8-01A,LUSC,,,,,,,,
TCGA-98-8023-01A,LUSC,,,,,,,,
TCGA-66-2792-01A,LUSC,,,,,,,,
TCGA-22-4605-01A,LUSC,,,,,,,,
TCGA-77-8154-01A,LUSC,,,,,,,,
TCGA-NK-A5CX-01A,LUSC,,,,,,,,
TCGA-94-7033-01A,LUSC,,,,,,,,
TCGA-MF-A522-01A,LUSC,,,,,,,,
TCGA-90-7767-01A,LUSC,,,,,,,,
TCGA-37-3783-01A,LUSC,,,,,,,,
TCGA-39-5022-01A,LUSC,,,,,,,,
TCGA-77-A5GB-01B,LUSC,,,,,,,,
TCGA-43-7658-01A,LUSC,,,,,,,,
TCGA-46-6025-01A,LUSC,,,,,,,,
TCGA-J1-A4AH-01A,LUSC,,,,,,,,
TCGA-43-A56U-01A,LUSC,,,,,,,,
TCGA-68-8250-01A,LUSC,,,,,,,,
TCGA-39-5030-01A,LUSC,,,,,,,,
TCGA-94-7943-01A,LUSC,,,,,,,,
TCGA-85-A4QR-01A,LUSC,,,,,,,,
TCGA-NK-A7XE-01A,LUSC,,,,,,,,
TCGA-NC-A5HQ-01A,LUSC,,,,,,,,
TCGA-68-7755-01A,LUSC,,,,,,,,
TCGA-21-5783-01A,LUSC,,,,,,,,
TCGA-77-8144-01A,LUSC,,,,,,,,
TCGA-56-8628-01A,LUSC,,,,,,,,
TCGA-77-A5G8-01B,LUSC,,,,,,,,
TCGA-98-8021-01A,LUSC,,,,,,,,
TCGA-66-2794-01A,LUSC,,,,,,,,
TCGA-O2-A52S-01A,LUSC,,,,,,,,
TCGA-22-0944-01A,LUSC,,,,,,,,
TCGA-56-A4ZJ-01A,LUSC,,,,,,,,
TCGA-77-A5G3-01A,LUSC,,,,,,,,
TCGA-21-1072-01A,LUSC,,,,,,,,
TCGA-58-8392-01A,LUSC,,,,,,,,
TCGA-98-A53C-01A,LUSC,,,,,,,,
TCGA-56-7222-01A,LUSC,,,,,,,,
TCGA-77-8008-01A,LUSC,,,,,,,,
TCGA-63-7022-01A,LUSC,,,,,,,,
TCGA-77-A5G1-01A,LUSC,,,,,,,,
TCGA-77-8138-01A,LUSC,,,,,,,,
TCGA-34-A5IX-01A,LUSC,,,,,,,,
TCGA-33-AASJ-01A,LUSC,,,,,,,,
TCGA-98-A538-01A,LUSC,,,,,,,,
TCGA-18-5592-01A,LUSC,,,,,,,,
TCGA-77-7140-01A,LUSC,,,,,,,,
TCGA-98-A53J-01A,LUSC,,,,,,,,
TCGA-22-5485-01A,LUSC,,,,,,,,
TCGA-77-7465-01A,LUSC,,,,,,,,
TCGA-66-2758-01A,LUSC,,,,,,,,
TCGA-56-8626-01A,LUSC,,,,,,,,
TCGA-60-2723-01A,LUSC,,,,,,,,
TCGA-18-3416-01A,LUSC,,,,,,,,
TCGA-85-7843-01A,LUSC,,,,,,,,
TCGA-22-5478-01A,LUSC,,,,,,,,
TCGA-85-8052-01A,LUSC,,,,,,,,
TCGA-52-7812-01A,LUSC,,,,,,,,
TCGA-63-A5MR-01A,LUSC,,,,,,,,
TCGA-60-2720-01A,LUSC,,,,,,,,
TCGA-85-6175-01A,LUSC,,,,,,,,
TCGA-60-2708-01A,LUSC,,,,,,,,
TCGA-98-A539-01A,LUSC,,,,,,,,
TCGA-56-7223-01A,LUSC,,,,,,,,
TCGA-66-2790-01A,LUSC,,,,,,,,
TCGA-77-8146-01A,LUSC,,,,,,,,
TCGA-O2-A52Q-01A,LUSC,,,,,,,,
TCGA-46-3766-01A,LUSC,,,,,,,,
TCGA-39-5011-01A,LUSC,,,,,,,,
TCGA-66-2781-01A,LUSC,,,,,,,,
TCGA-85-8666-01A,LUSC,,,,,,,,
TCGA-39-5035-01A,LUSC,,,,,,,,
TCGA-22-5473-01A,LUSC,,,,,,,,
TCGA-60-2722-01A,LUSC,,,,,,,,
TCGA-21-1075-01A,LUSC,,,,,,,,
TCGA-85-8288-01A,LUSC,,,,,,,,
TCGA-56-8503-01A,LUSC,,,,,,,,
TCGA-39-5036-01A,LUSC,,,,,,,,
TCGA-56-8308-01A,LUSC,,,,,,,,
TCGA-22-0940-01A,LUSC,,,,,,,,
TCGA-22-4609-01A,LUSC,,,,,,,,
TCGA-37-5819-01A,LUSC,,,,,,,,
TCGA-85-7696-01A,LUSC,,,,,,,,
TCGA-85-A53L-01A,LUSC,,,,,,,,
TCGA-66-2800-01A,LUSC,,,,,,,,
TCGA-39-5029-01A,LUSC,,,,,,,,
TCGA-21-1083-01A,LUSC,,,,,,,,
TCGA-85-6798-01A,LUSC,,,,,,,,
TCGA-58-A46K-01A,LUSC,,,,,,,,
TCGA-56-8622-01A,LUSC,,,,,,,,
TCGA-46-3767-01A,LUSC,,,,,,,,
TCGA-56-A5DR-01A,LUSC,,,,,,,,
TCGA-77-7139-01A,LUSC,,,,,,,,
TCGA-22-4601-01A,LUSC,,,,,,,,
TCGA-85-A4PA-01A,LUSC,,,,,,,,
TCGA-98-7454-01A,LUSC,,,,,,,,
TCGA-77-7335-01A,LUSC,,,,,,,,
TCGA-98-A53D-01A,LUSC,,,,,,,,
TCGA-56-8625-01A,LUSC,,,,,,,,
TCGA-66-2754-01A,LUSC,,,,,,,,
TCGA-68-A59I-01A,LUSC,,,,,,,,
TCGA-37-A5EN-01A,LUSC,,,,,,,,
TCGA-63-7020-01A,LUSC,,,,,,,,
TCGA-66-2793-01A,LUSC,,,,,,,,
TCGA-22-5480-01A,LUSC,,,,,,,,
TCGA-34-2600-01A,LUSC,,,,,,,,
TCGA-18-3407-01A,LUSC,,,,,,,,
TCGA-37-4133-01A,LUSC,,,,,,,,
TCGA-66-2783-01A,LUSC,,,,,,,,
TCGA-66-2767-01A,LUSC,,,,,,,,
TCGA-85-A510-01A,LUSC,,,,,,,,
TCGA-34-5241-01A,LUSC,,,,,,,,
TCGA-18-3411-01A,LUSC,,,,,,,,
TCGA-77-6843-01A,LUSC,,,,,,,,
TCGA-77-8148-01A,LUSC,,,,,,,,
TCGA-63-A5MH-01A,LUSC,,,,,,,,
TCGA-43-7657-01A,LUSC,,,,,,,,
TCGA-56-8201-01A,LUSC,,,,,,,,
TCGA-39-5037-01A,LUSC,,,,,,,,
TCGA-90-A4ED-01A,LUSC,,,,,,,,
TCGA-66-2771-01A,LUSC,,,,,,,,
TCGA-85-A50M-01A,LUSC,,,,,,,,
TCGA-33-4587-01A,LUSC,,,,,,,,
TCGA-63-7021-01A,LUSC,,,,,,,,
TCGA-18-3410-01A,LUSC,,,,,,,,
TCGA-NC-A5HR-01A,LUSC,,,,,,,,
TCGA-77-8150-01A,LUSC,,,,,,,,
TCGA-66-2759-01A,LUSC,,,,,,,,
TCGA-66-2742-01A,LUSC,,,,,,,,
TCGA-22-5492-01A,LUSC,,,,,,,,
TCGA-63-A5MY-01A,LUSC,,,,,,,,
TCGA-60-2695-01A,LUSC,,,,,,,,
TCGA-85-8355-01A,LUSC,,,,,,,,
TCGA-O2-A52N-01A,LUSC,,,,,,,,
TCGA-NK-A5CR-01A,LUSC,,,,,,,,
TCGA-63-A5MS-01A,LUSC,,,,,,,,
TCGA-98-A53H-01A,LUSC,,,,,,,,
TCGA-58-8390-01A,LUSC,,,,,,,,
